"<li><strong>‘Schizothorax sikusirumensis’ which was discovered in Arunachal Pradesh recently is a variety of which species?</strong><br/>
1) Bird<br/>
2) Turtle<br/>
3) Fish<br/>
4) Bat<br/>
5) Dolphin<br/>
","-<strong>3) Fish</strong><br/>
<strong>Explanation:</strong><br/>
A new species of fish, ‘Schizothorax sikusirumensis’ discovered in Arunachal Pradesh by Dr. Keshav Kumar Jha, Associate Professor &amp; Head, Department of Zoology, Jawaharlal Nehru College, Pasighat. The fish species is from genus Schizothorax.<br/>
</div></div><br/></li>"
"<li><strong>Name the portal which was launched by West Bengal CM Mamata Banerjee to help IT professionals.</strong><br/>
1) Champions<br/>
2) Udyam Sakhi<br/>
3) Karmo Bhumi<br/>
4) Akshay Urja<br/>
5) Meghasandesha<br/>
","-<strong>3) Karmo Bhumi</strong><br/>
<strong>Explanation:</strong><br/>
West Bengal Chief Minister Mamata Banerjee launched Karmo Bhumi, a job portal to help Information Technology (IT) professionals who have lost their jobs after the outbreak of COVID-19 and returned to the state. The portal will enable them to get employment in the state.<br/>
</div></div><br/></li>"
"<li><strong>Kanha National Park is located in which state?</strong><br/>
1) Gujarat<br/>
2) Tamil Nadu<br/>
3) Madhya Pradesh<br/>
4) Jammu &amp; Kashmir<br/>
5) Maharashtra<br/>
","-<strong>3) Madhya Pradesh</strong><br/>
<strong>Explanation:</strong><br/>
The Kanha National Park in Madhya Pradesh, which was shut since March-end due to COVID-19 outbreak, has reopened for tourists recently (June 2020).<br/>
</div></div><br/></li>"
"<li><strong>Which is the first airport in India to deploy a tech-enabled smart automatic irrigation system (SAIS)?</strong><br/>
1) Devi Ahilya Bai Holkar Airport<br/>
2) Kempegowda International Airport<br/>
3) Chandrapur Greenfield Airport<br/>
4) Kushok Bakula Rimpochee Airport<br/>
5) Chhatrapati Shivaji Maharaj International Airport<br/>
","-<strong>2) Kempegowda International Airport</strong><br/>
<strong>Explanation:</strong><br/>
A weather-based smart automatic irrigation system (SAIS), a tech-enabled process, has been deployed at Bangalore International Airport (BIAL) to manage its sprawling 100-acre landscape. The BIAL is the first airport in India to deploy a tech-enabled smart irrigation system. The first-of-its-kind system can be controlled from an app on a mobile phone. The SAIS irrigates plants based on the calculation of various parameters, including evapotranspiration (ET), soil moisture and weather conditions, said a press release issued by BIAL, the operator of Kempegowda International Airport.<br/>
</div></div><br/></li>"
"<li><strong>The first population estimation exercise of the Indian Gaur was carried out in Nilgiris forest division. Nilgiris is located in which state?</strong><br/>
1) Telangana<br/>
2) Kerala<br/>
3) Uttar Pradesh<br/>
4) Bengaluru<br/>
5) Tamil Nadu<br/>
","-<strong>5) Tamil Nadu</strong><br/>
<strong>Explanation:</strong><br/>
Recently, the first population estimation exercise of the Indian Gaur (Bison) was carried out in the Nilgiris Forest Division, Tamil Nadu. World Wide Fund for Nature India assisted the exercise and highlighted that there are estimated 2,000 Indian gaurs across the division.<br/>
</div></div><br/></li>"
"<li><strong>Keibul Lamjao National Park is located in which state?</strong><br/>
1) Meghalaya<br/>
2) Nagaland<br/>
3) Mizoram<br/>
4) Assam<br/>
5) Manipur<br/>
","-<strong>5) Manipur</strong><br/>
<strong>Explanation:</strong><br/>
The Keibul Lamjao National Park is a national park in the Bishnupur district of the state of Manipur in India. It is 40 km² in area, the only floating park in the world, located in North East India, and an integral part of Loktak Lake.<br/>
</div></div><br/></li>"
"<li><strong>Where is the HQ of International Criminal Court located?</strong><br/>
1) London<br/>
2) Geneva<br/>
3) Hague<br/>
4) Budapest<br/>
5) Rome<br/>
","-<strong>3) Hague</strong><br/>
<strong>Explanation:</strong><br/>
US president Donald Trump authorized sanctions against International Criminal Court (ICC) officials involved in investigations into possible war crimes by US troops or those of its allies recently. The HQ of ICC located at Hague, Netherlands.<br/>
</div></div><br/></li>"
"<li><strong>Where is the HQ of International Atomic Energy Agency (IAEA) located?</strong><br/>
1) Rome<br/>
2) Hague<br/>
3) Geneva<br/>
4) New York<br/>
5) Vienna<br/>
","-<strong>5) Vienna</strong><br/>
<strong>Explanation:</strong><br/>
The UN nuclear watchdog’s governing body began meeting on Monday as a row brews over Iran’s refusal to allow access to two sites where nuclear activity may have occurred in the past. The Vienna-based International Atomic Energy Agency (IAEA) expressed “serious concern” in a report earlier this month that Iran has been blocking inspections at the sites.<br/>
</div></div><br/></li>"
"<li><strong>How many rupees was sanctioned by central government for augmentation of healthcare facilities in North Eastern States? </strong><br/>
1) 170 crores<br/>
2) 167 crores<br/>
3) 186 crores<br/>
4) 190 crores<br/>
5) 175 crores<br/>
","-<strong>4) 190 crores </strong><br/>
<strong>Explanation:</strong><br/>
Union Minister of State (MoS) of Development of North Eastern Region (DoNER) Dr Jitendra Singh has sanctioned Rs.190 crore for augmentation of healthcare facility in the eight North Eastern (NE) States viz. of Assam, Arunachal Pradesh, Meghalaya, Manipur, Sikkim, Mizoram, Nagaland, and Tripura for developing infrastructure for management of infectious diseases.Ministry of DoNER has also given the NE States the option to send proposals for health related projects to be funded up to over Rs 500 crore from North East Special Infrastructure Development Scheme (NESIDS).<br/>
</div></div><br/></li>"
"<li><strong>Which PSU has partnered with NITI Aayog’s Atal Innovation Mission (AIM) to boost innovation ecosystem in India? </strong><br/>
1) Bharat Petroleum Corporation (BPCL)<br/>
2) Bharat Heavy Electricals (BHEL)<br/>
3) Steel Authority of India (SAIL)<br/>
4) Coal India Limited (CIL)<br/>
5) National Thermal Power Corporation Limited (NTPC)<br/>
","-<strong>4) Coal India Limited (CIL) </strong><br/>
<strong>Explanation:</strong><br/>
Coal India Limited (CIL),an Indian state-owned coal mining and refinery company, has entered into the partnership with NITI (National Institution for Transforming India) Aayog’s flagship initiative Atal Innovation Mission (AIM), to actively support the latter’s key innovation and entrepreneurship initiatives across India.<br/>
</div></div><br/></li>"
"<li><strong>Ministry of Finance has released the 1st instalment of 15187.50 crore 15th Finance Commission grants to Rural Local Bodies (RLBs) for FY21 recently. Who is the chairman of 15th finance commission? </strong><br/>
1) Antony Cyriac<br/>
2) Ravi Kota<br/>
3) N.K.Singh<br/>
4) Arvind Mehta<br/>
5) None of these<br/>
","-<strong>3) N. K. Singh </strong><br/>
<strong>Explanation:</strong><br/>
The Fifteenth Finance Commission (XV FC) has submitted its interim report for the period FY 2020-21 and the Government of India has accepted its recommendations in respect of the Rural Local Bodies (RLBs). The commission has recommended the grant of Rs.60,750 cr for the period FY 2020-21 for RLBs which is the highest ever allocation made by the Finance Commission in any single year. On 17th June, 2020, Ministry of Finance released the first instalment of Rs.15187.50 crore, as grants-in-aid, in respect of 2.63 lakh RLBs located in 28 States of the country. NK Singh is the chairman of 15th finance commission.<br/>
</div></div><br/></li>"
"<li><strong>Which IIT has partnered with United Nations’ World Food Programme (UN-WFP) India to offer research-based solution to storage, supply of food grains? </strong><br/>
1) IIT Madras<br/>
2) IIT Kanpur<br/>
3) IIT Delhi<br/>
4) IIT Mandi<br/>
5) IIT Calcutta<br/>
","-<strong>3) IIT Delhi </strong><br/>
<strong>Explanation:</strong><br/>
The United Nations World Food Programme (WFP) India and Indian Institute of Technology (IIT) Delhi have joined hands to support state and national governments in achieving food and nutrition security. The overall objective of this partnership is to use advanced analytics and operations research to develop practical solutions that support long term strategic planning of procurement, storage, and movement of food grains by agencies such as the Food Corporation of India (FCI). It also focuses on to create cost-effective supply chain networks for distribution of food grains under the Targeted Public Distribution System (TPDS) at the state level.<br/>
</div></div><br/></li>"
"<li><strong>Which state has signed tripartite agreement with POWERGRID &amp;EdCIL to setup smart classrooms in schools? </strong><br/>
1) Punjab<br/>
2) Goa<br/>
3) Haryana<br/>
4) Odisha<br/>
5) Rajasthan<br/>
","-<strong>5) Rajasthan </strong><br/>
<strong>Explanation:</strong><br/>
Rajasthan Education Minister Govind Singh Dotasara informed that Rajasthan government has signed a tripartite agreement with the Power Grid Corporation of India(POWERGRID) and the Educational Consultants India Limited(EdCIL). To set up smart classrooms in 100 schools with a cost of Rs 1.85 crore. E-content syllabus will be available for students from classes 1 to 12. In each school 4 teachers will be trained to teach in the smart classrooms.<br/>
</div></div><br/></li>"
"<li><strong>PM Narendra Modi launched Rs 50,000 cr Garib Kalyan RojgarAbhiyaan to boost employment and livelihood for migrant workers recently. Which is the nodal ministry for the implementation of the scheme? </strong><br/>
1) Rural Development ministry<br/>
2) Home Affairs ministry<br/>
3) Animal Husbandry, Dairying and Fisheries ministry<br/>
4) Commerce and Industry ministry<br/>
5) Road Transport and Highways ministry<br/>
","-<strong>1) Rural Development ministry </strong><br/>
<strong>Explanation:</strong><br/>
An employment -cum- rural public works Campaign for 67 lakh migrant workers titled “Garib Kalyan RojgarAbhiyaan (GKRA)” has been launched for 6 states viz. Bihar, Uttar Pradesh (UP), Madhya Pradesh (MP), Rajasthan, Jharkhand and Odisha, by Prime Minister Narendra Modi on the lines of the announcement made in Rs 20 Lakh crore AatmaNirbhar Bharat Abhiyan. The outlay of this campaign is Rs 50,000 Crores and the Ministry of Rural Development (MoRD) is the nodal Ministry for its implementation.<br/>
</div></div><br/></li>"
"<li><strong>Name the bank which collaborated with Affordplan to launch co-branded health card called ‘Swasth Card’. </strong><br/>
1) Yes Bank<br/>
2) Axis Bank<br/>
3) HDFC Bank<br/>
4) ICICI Bank<br/>
5) IDBI Bank<br/>
","-<strong>1) Yes Bank </strong><br/>
<strong>Explanation:</strong><br/>
Yes Bank Limited has joined hands with Delhi-based fintech startupAffordplan, to launch a first of its kind co-branded healthcare card called ‘Swasth Card’ under Swasth program with the aim to enable families plan and manage their finances for their healthcare needs.<br/>
</div></div><br/></li>"
"<li><strong>Kolkata based UCO bank has partnered with which insurance company to offer various insurance products for its customers? </strong><br/>
1) SBI Life Insurance Company<br/>
2) Oriental Insurance Company<br/>
3) Religare Health Insurance Company<br/>
4) Star Health and Allied Insurance Company<br/>
5) All the above<br/>
","-<strong>5) All the above </strong><br/>
<strong>Explanation:</strong><br/>
United Commercial Bank(UCO Bank) partnered with four insurers namely, State Bank of India(SBI) Life Insurance Company, the Oriental Insurance Company and Religare Health Insurance Company, Star Health and Allied Insurance Company to offer various insurance products for its customers.<br/>
</div></div><br/></li>"
"<li><strong>Tata Sons Natarajan Chandrasekaran has been re-nominated as a part-time non-official director on RBI Central board recently. RBI central board comprises of how many members? </strong><br/>
1) 5<br/>
2) 21<br/>
3) 18<br/>
4) 12<br/>
5) 15<br/>
","-<strong>2) 21 </strong><br/>
<strong>Explanation:</strong><br/>
As per Reserve Bank of India(RBI)’s notification, Chairman of the Board of Tata Sons(since January 2017), Natarajan Chandrasekaran has been re-nominated as a Part-Time Non-Official Director on RBI Central board for 2 years from 3rd March 2020 or until further orders, whichever is earlier. The government had 1st nominated him as the Director on RBI Central board for 4 years from March 4, 2016.The Reserve Bank’s affairs is governed by a central board of directors(BoD). The board is appointed by the Government of India in line with the Reserve Bank of India Act, 1934. The central BoD consists of 21 members. Currently RBI’s central board has 15 directors, including the Governor and three Deputy Governors.<br/>
</div></div><br/></li>"
"<li><strong>T. Rabi Sankar was appointed as the chairman of Indian Financial Technology &amp; Allied Services (IFTAS) with effect from 15 May 2020. Where is the HQ of IFTAS located? </strong><br/>
1) Nagpur<br/>
2) Pune<br/>
3) New Delhi<br/>
4) Mumbai<br/>
5) Lucknow<br/>
","-<strong>4) Mumbai </strong><br/>
<strong>Explanation:</strong><br/>
The Mumbai based Indian Financial Technology &amp; Allied Services (IFTAS), wholly owned subsidiary of Reserve Bank of India appoints T Rabi Sankar as the Chairman and Dr. N Rajendran as the Chief Executive Officer(CEO) effective from 15th May 2020 and 27th May 2020 respectively.<br/>
</div></div><br/></li>"
"<li><strong>EvaristeNdayishimiye was elected as the president of which country recently? </strong><br/>
1) Rwanda<br/>
2) Congo<br/>
3) Tanzania<br/>
4) Burundi<br/>
5) Zambia<br/>
","-<strong>4) Burundi </strong><br/>
<strong>Explanation:</strong><br/>
EvaristeNdayishimiye won the presidential election of Burundi held on May 20 and to swear in as president in August 2020.<br/>
</div></div><br/></li>"
